4K,#genre#
CCTV2,http://112.123.208.223:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://112.123.208.223:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://112.123.208.223:85/tsfile/live/0011_3.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://112.123.208.223:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://112.123.208.223:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://112.123.209.31:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://112.123.209.31:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://112.123.209.31:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://112.123.209.31:85/tsfile/live/0011_3.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://112.123.209.31:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://112.123.209.31:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://112.123.209.77:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://112.123.209.77:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://112.123.209.77:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://112.123.209.77:85/tsfile/live/0011_3.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://112.123.209.77:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://112.123.209.77:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://112.123.209.253:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://112.123.209.253:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://112.123.209.253:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://112.123.209.253:85/tsfile/live/0011_3.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://112.123.209.253:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://112.123.209.253:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://112.123.210.31:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://112.123.210.31:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://112.123.210.31:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://112.123.210.31:85/tsfile/live/0011_3.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://112.123.210.31:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://112.123.210.31:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://112.123.210.46:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://112.123.210.46:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://112.123.210.46:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://112.123.210.46:85/tsfile/live/0011_3.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://112.123.210.46:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://112.123.210.46:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://112.123.210.100:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://112.123.210.100:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://112.123.210.100:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://112.123.210.100:85/tsfile/live/0011_3.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://112.123.210.100:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://112.123.210.100:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://112.123.210.115:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://112.123.210.115:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://112.123.210.115:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://112.123.210.115:85/tsfile/live/0011_3.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://112.123.210.115:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://112.123.210.115:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://183.223.157.33:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://183.223.157.33:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://183.223.157.33:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://183.223.157.33:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://183.223.157.33:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://183.223.157.33:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://183.223.157.33:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://183.223.157.33:85/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://183.223.157.33:85/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://183.223.157.123:85/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://183.223.157.123:85/tsfile/live/0004_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://183.223.157.123:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://183.223.157.123:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://183.223.157.123:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://183.223.157.123:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://223.241.247.214:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://223.241.247.214:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://223.241.247.214:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://223.241.247.214:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://223.241.247.214:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://223.241.247.214:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://223.241.247.214:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://223.241.247.214:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://223.241.247.214:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://223.241.247.214:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://223.241.247.214:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://223.241.247.214:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0

卫视,#genre#
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://218.89.240.144:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://218.89.240.144:59901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://218.89.240.144:59901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://218.89.240.144:59901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://218.89.240.144:59901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://218.89.240.144:59901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://218.89.240.144:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://218.89.240.144:59901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://218.89.240.144:59901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://218.89.240.144:59901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
